Q_ID;T_ID;Q_N;Q_NameS;Q_Name
1895;24;59;"При укусе змеи недопустимо"
1896;24;60;"Как нужно приближаться к пострадавшему в"
1897;24;61;"Если при истинном утоплении нет рвотного"
1898;24;62;"Если при истинном утоплении присутствует"
1900;24;64;"К месту укуса необходимо прикладывать"
1901;24;65;"При укусе необходимо"
1902;24;66;"При повторных обмороках необходимо прила"
1903;24;67;"Любой случай кратковременной потери созн"
1904;24;68;"Кровотечение из печени, селезенки можно"
1905;24;69;"Паренхиматозное кровотечение"
1906;24;70;"Кровь течет во внешнюю среду. Это кровот"
1907;24;71;"Истекающая кровь не имеет сообщения с вн"
1908;24;72;"Кровотечение, проявляющееся рвотой c кро"
1909;24;73;"Кровотечение, проявляющееся только крово"
1910;24;74;"Кровотечение, проявляющееся появлением к"
1911;24;75;"Выделите только временные меры остановки"
1912;24;76;"Направление витков жгута при его наклады"
1913;24;77;"При наложении жгута туго натягивают"
1914;24;78;"Каким действием обладает теплая вода на"
1915;24;79;"Что необходимо для замедления действия я"
1916;24;80;"Показан ли прием пищи при отравлении"
1917;24;81;"При появлении признаков обморожения необ"
1918;24;82;"Какой потери крови достаточно для того,"
1919;24;83;"В каком положении возможно транспортиров"
1920;24;84;"При ранении верхних конечностей, лопаток"
1921;24;85;"При повреждении позвоночника транспортир"
1922;24;86;"При повреждении нижних конечностей транс"
1923;24;87;"Транспортировка пострадавшего в бессозна"
1924;24;88;"Закрытый перелом характеризуется"
1925;24;89;"Является ли озноб и повышенная температу"
1926;24;90;"Образование струпа. Какая степень ожога"
1927;24;91;"Выделите места прижатия артерий"
1928;24;92;"Точка прижатия артерии на конечности дол"
1929;24;93;"Точка прижатия артерии на шеи (поврежден"
1930;24;94;"В каком положении должна быть конечность"
1931;24;95;"Чтобы воздух не поступал в грудную клетк"
1932;24;96;"Действия первой помощи, необходимые при"
1933;24;97;"Если появился пульс, но не восстановилос"
1934;24;98;"Первая доврачебная помощь при повреждени"
1935;24;99;"Обморок. Есть пульс. Необходимо"
1936;24;100;"При голодном обмороке"
1937;24;101;"К признакам переохлаждения первой степен"
1938;24;102;"Для второй стадии переохлаждения характе"
1939;24;103;"Для фазы угасания (3 степень переохлажде"
1940;24;104;"Выделите средства профилактики переохлаж"
1941;24;105;"Высокая температура окружающего воздуха"
1942;24;106;"Перегревание развивается в следствие"
1943;24;107;"Чтобы уберечься от теплового (солнечного"
1944;24;108;"При тепловом ударе не следует делать"
1945;24;109;"Обморок - это"
1946;24;110;"Причиной развития обморока и коллапса не"
1947;24;111;"Предвестниками обморока являются"
1948;24;112;"При появлении предвестников обморока не"
1949;24;113;"Признаки клинической смерти"
1950;24;114;"Достоверные признаки биологической смерт"
1951;24;115;"Продолжительность клинической смерти при"
1952;24;116;"Сердечно-легочная реанимация состоит из"
1953;24;117;"Прекардиальный удар наносят"
1954;24;118;"Сердечно-легочную реанимацию производят"
1955;24;119;"Оптимальное соотношение вдохов ИВЛ и рит"
1956;24;120;"Критерии эффективности сердечно-легочной"
1957;24;121;"Правильная техника выполнения непрямого"
1958;24;122;"Что происходит при истинном (синем) утоп"
1959;24;123;"Период клинической смерти при истинном у"
1960;24;124;"При утоплении в случае появления рвотног"
1961;24;125;"Что делать, если при надавливании на кор"
1962;24;126;"Что делать после восстановления сердцеби"
1963;24;127;"В случае, если вызвать помощь невозможно"
1964;24;128;"Первая помощь при аллергии"
1965;24;129;"Назовите механические травмы мягких ткан"
1966;24;130;"Последовательность мероприятий первой по"
1967;24;131;"Травма, характеризующаяся чрезмерным сме"
1968;24;132;"При каких ранах чаще всего остаются неза"
1969;24;133;"Раны, полученные вне операционной, чаще"
1970;24;134;"Назовите последовательность выполнения м"
1971;24;135;"Возможным осложнением укушенных ран явля"
1972;24;136;"Возможным осложнением всех случайных ран"
1973;24;137;"Вирус  бешенства попадает в организм чел"
1974;24;138;"Для артериального кровотечения характерн"
1975;24;139;"Осложнениями кровотечения являются"
1976;24;140;"Общими признаками острой кровопотери явл"
1977;24;141;"К способам временной остановки кровотече"
1978;24;142;"Жгут накладывают"
1979;24;143;"Жгут накладывают"
1980;24;144;"Максимальное время нахождения жгута на к"
1981;24;145;"Максимальное время нахождения жгута на к"
1982;24;146;"Вместо жгута для остановки артериального"
1983;24;147;"Противошоковые мероприятия при кровотече"
1984;24;148;"Мероприятия первой помощи при ранах с на"
1985;24;149;"Местными признаками раны являются"
1986;24;150;"Возможными осложнениями раны являются"
1987;24;151;"Какие раны чаще всего осложняются развит"
1988;24;152;"Какие раны лучше всего заживают"
1989;24;153;"Какие раны хуже всего заживают"
1991;24;155;"Ожог - это"
1992;24;156;"Тяжесть ожога определяется"
1993;24;157;"По глубине поражения ожоги подразделяютс"
1994;24;158;"Для ожогов II степени характерно"
1995;24;159;"К поверхностным ожогам, заживление котор"
1996;24;160;"Электроожоги почти всегда являются"
1997;24;161;"Последовательность выполнения мероприяти"
1998;24;162;"Последовательность мероприятий первой по"
1999;24;163;"Мероприятия первой помощи при химических"
2000;24;164;"Отморожения - это"
2001;24;165;"Факторы, способствующие развитию отморож"
2002;24;166;"Степень отморожения определяют"
2003;24;167;"Для профилактики отморожений необходимо"
2004;24;168;"По глубине поражения отморожения подразд"
2005;24;169;"Признаки общего замерзания в дореактивны"
2006;24;170;"Чаще всего от отморожения страдают"
2007;24;171;"Появление боли, чувствительности, покрас"
2008;24;172;"Что может вызвать внезапную остановку се"
2009;24;173;"Наиболее частые причины смерти при элект"
2010;24;174;"К пораженному молнией необходимо подходи"
2011;24;175;"Что необходимо сделать, если пострадавши"
2012;24;176;"Первая помощь при поражении человека эле"
2013;24;177;"Признаки отравления"
2014;24;178;"Первая помощь при отравлении"
2016;24;180;"Какой вид транспортировки предпочтителен"
2017;24;181;"Какой вид транспортировки предпочтителен"
2018;24;182;"Какой вид транспортировки предпочтителен"
2019;24;183;"Какой вид транспортировки предпочтителен"
2020;24;184;"Какой вид транспортировки предпочтителен"
2021;24;185;"Какой вид транспортировки предпочтителен"
2022;24;186;"Какой вид транспортировки предпочтителен"
2023;24;187;"Какой вид транспортировки предпочтителен"
2024;25;1;"Что такое взрывобезопасность?"
2025;25;2;"Что такое процесс горения?"
2026;25;3;"Назовите, какой из нормативных документо"
2027;25;4;"Что такое пожарная безопасность?"
2028;25;5;"Учитывается ли степень огнестойкости бли"
2029;25;6;"Что такое огнестойкость строительных кон"
2030;25;7;"Назовите документ, содержащий классифика"
2031;25;8;"Чем отличается зона класса В-I от зоны к"
2032;25;9;"Энергия электростатического разряда зави"
2033;25;10;"Какие виды молниеотводов Вы знаете?"
2034;25;11;"Для тушения огня применяется вода, пены,"
2035;25;12;"Какая инспекция осуществляет государстве"
2036;25;13;"Назовите опасные и вредные факторы, возд"
2037;25;14;"Какими системами обеспечивается пожарная"
2038;25;15;"Принято 5 категорий помещений и зданий п"
2039;25;16;"Какие мероприятия учитываются при зониро"
2040;25;17;"Какие из материалов строительных констру"
2041;25;18;"Сколько категорий и температурных групп"
2042;25;19;"Кто выбирает взрывозащищенное электрообо"
2043;25;20;"Температура воспламенения это-_________"
2044;25;21;"К какой категории по взрыво- и пожароопа"
2045;25;22;"Какая из приведенных систем отопления им"
2046;25;23;"На сколько степеней по огнестойкости под"
2047;25;24;"Какие два признака положены в основу кла"
2048;25;25;"Чем определяется опасность воспламенения"
2049;25;26;"Какой документ регламентирует установку"
2050;25;27;"Возник пожар в помещении, где находятся"
2051;25;28;"К какой категории Вы отнесете здания и с"
2052;25;29;"По каким направлениям осуществляется пож"
2053;25;30;"Какими основными параметрами характеризу"
2054;25;31;"Дополните определение взрыва.Процесс быс"
2055;25;32;"Какими средствами обеспечивается локализ"
2056;25;33;"К какой категории Вы отнесете помещения"
2057;25;34;"Назовите мероприятия по пожарной профила"
2058;25;35;"По каким признакам оценивается потеря ог"
2059;25;36;"Каково назначение классификации взрывооп"
2060;25;37;"В маркировке взрывозащищенного электрооб"
2061;25;38;"Вероятность возникновения взрыва и пожар"
2062;25;39;"Укажите, на сколько категорий в зависимо"
2063;25;40;"К какой категории относятся здания и соо"
2064;25;41;"Основными показателями пожарной опасност"
2065;25;42;"Какими мероприятиями обеспечивается взры"
2066;25;43;"Следует ли подвергать очистке воздух с с"
2067;25;44;"Назовите опасные факторы пожара, воздейс"
2068;25;45;"Какая степень соответствует большей огне"
2069;25;46;"Какие явления и факторы влияют на электр"
2070;25;47;"При каком значении контрационного предел"
2071;25;48;"От каких воздействий молнии осуществляет"
2072;25;49;"Есть ли опасность использования двуокиси"
2073;25;50;"Назовите функции Государственного пожарн"
