QS_ID;Q_ID;QS_N;QS_Name;QS_Y;QS_Ans
3731;1523;2;"Обобщение и распространение передового опыта достижений науки и техники в области охраны труда";True;False
3732;1523;3;"Ознакомление работников предприятий с теми мероприятиями, которые проводят федеральные законодательные и исполнительные власти и органы управления для улучшения состояния условий и охраны труда";True;False
3733;1524;1;"Вида трудовой деятельности";True;False
3734;1524;2;"Категории трудовой деятельности";True;False
3735;1524;3;"Пола пользователя";False;False
3736;1524;4;"Продолжительности рабочей смены";True;False
3737;1525;1;"Устраивать склады горючих материалов и мастерские, а также размещать иные хозяйственные помещения в подвалах и цокольных этажах, если вход в них не изолирован от общих лестничных клеток";True;False
3738;1525;2;"Оставлять неубранным промасленный обтирочный материал";True;False
3739;1525;3;"Использовать чердаки, технические этажи, венткамеры и другие технические помещения для организации производственных участков, мастерских, а также хранения продукции, оборудования, мебели и других предметов";True;False
3740;1525;4;"Загромождать мебелью, оборудованием и другими предметами двери, люки на балконах и лоджиях, переходы в смежные секции и выходы на наружные эвакуационные лестницы";True;False
3741;1526;1;"Разрешается по согласованию с профсоюзной организацией";False;False
3742;1526;2;"Разрешается только на производстве с непрерывным циклом работы";False;False
3743;1526;3;"Запрещается в любых случаях";True;False
3744;1527;1;"Вышестоящей организацией";False;False
3745;1527;2;"Общим собранием работников (или уполномоченных)";True;False
3746;1527;3;"Органами государственного надзора";False;False
3747;1528;1;"Запрещается в любых случаях";False;False
3748;1528;2;"Разрешается только с разрешения профсоюзного органа предприятия по письменному приказу администрации и лишь в исключительных случаях";True;False
3749;1528;3;"Разрешается в любых случаях";False;False
3750;1528;4;"Разрешается только лишь при оплате времени работы не менее чем в двойном размере";False;False
3751;1529;1;"Обучение работников по охране труда";True;False
3752;1529;2;"Инструктаж работников по охране труда";True;False
3753;1529;3;"Проверку знаний работниками норм, правил и инструкций по охране труда";True;False
3754;1529;4;"Материальное поощрение работников за безаварийность работы";False;False
3755;1530;1;"Организация обучения, инструктажа, проверки знаний по охране труда работников предприятия";True;False
3756;1530;2;"Разработка, издание инструкций по охране труда, а также приобретение других нормативных актов и литературы в области охраны труда";True;False
3757;1530;3;"Организация проведения работ по обязательной сертификации постоянных рабочих мест на производственных объектах на соответствие требованиям охраны труда по результатам аттестации рабочих мест по условиям труда";True;False
3758;1530;4;"Мероприятия, связанные с обеспечением работников средствами индивидуальной защиты";True;False
3759;1531;1;"Государственный инспектор по охране труда";False;False
3760;1531;2;"Начальник отдела охраны труда предприятия";False;False
3761;1531;3;"Руководитель предприятия; В подразделениях (цех, участок и т.д.)";True;False
3762;1531;4;"Руководитель подразделения";True;False
3763;1531;5;"Инженер по охране труда, контролирующий это подразделение";False;False
3764;1532;1;"На ведомственные органы санитарно-эпидемиологического надзора";True;False
3765;1532;2;"На Государственную санитарно-эпидемиологическую службу РФ";True;False
3766;1532;3;"На специализированные научно-исследовательские институты";False;False
3767;1533;1;"Предоставлять по требованию должностных лиц Государственной противопожарной службы сведения и документы о состоянии пожарной безопасности на предприятиях";False;False
3768;1533;2;"Проводить проверку пределов огнестойкости основных конструкций зданий и сооружений предприятий";False;False
3769;1533;3;"Предоставлять в установленном порядке при тушении пожаров на территориях предприятий необходимые силы и средства";True;False
3770;1533;4;"Проводить противопожарную пропаганду, а также обучать своих работников мерам пожарной безопасности";True;False
3771;1533;5;"Обеспечивать доступ должностным лицам пожарной охраны при осуществлении ими служебных обязанностей на территории, в здания, сооружения и на иные объекты предприятий";True;False
3772;1534;1;"Трудовым кодексом";True;False
3773;1534;2;"Уголовным кодексом РФ";False;False
3774;1534;3;"Административным кодексом";True;False
3775;1535;1;"Для продолжения работы при неявке сменяющего работника, если работа не допускает перерыва";True;False
3776;1535;2;"При производстве общественно необходимых работ по водоснабжению, газоснабжению, отоплению, освещению, канализации, транспорту связи - для устранения случайных или неожиданных обстоятельств, нарушающих правильное их функционирование";True;False
3777;1535;3;"При проведении работ, необходимых для обороны страны, а также для предотвращения общественного или стихийного бедствия, производственной аварии и немедленного устранения их последствий";True;False
3778;1536;1;"Правила безопасности";True;False
3779;1536;2;"Правила устройств и безопасной эксплуатации";True;False
3780;1536;3;"СНиП";False;False
3781;1536;4;"Инструкции по безопасности";True;False
3782;1537;1;"Определяется только для государственных предприятий";False;False
3783;1537;2;"Определяется только для работ с опасными и вредными условиями труда";False;False
3784;1537;3;"Определяется во всех случаях";True;False
3785;1538;1;"Требуется в любых случаях";True;False
3786;1538;2;"Требуется только на государственных предприятиях";False;False
3787;1538;3;"Требуется только на предприятиях с численностью работающих более 100 человек";False;False
3788;1538;4;"Требуется, кроме предприятий с иностранной формой собственности";False;False
3789;1539;1;"Для работников, переходящих из одного подразделения предприятия в другое";True;False
3790;1539;2;"Для вновь принятых на работу";True;False
3791;1539;3;"Для командированных";True;False
3792;1539;4;"Для работников, выполняющих новую для них работу";True;False
3793;1539;5;"Для студентов и учащихся, проходящих производственную практику";True;False
3794;1539;6;"Для временных работников";True;False
3795;1540;1;"Нервно-психические перегрузки";True;False
3796;1540;2;"Физические перегрузки";True;False
3797;1540;3;"Психотропные вещества";False;False
3798;1541;1;"Удалить за пределы опасной зоны всех работников, не участвующих в тушении пожара";True;False
3799;1541;2;"Продублировать сообщение о возникновении пожара в пожарную охрану и поставить в известность вышестоящее руководство, диспетчера, ответственного дежурного по объекту";True;False
3800;1541;3;"Осуществлять общее руководство по тушению пожара (с учетом специфических особенностей объекта) до прибытия подразделения пожарной охраны";True;False
3801;1541;4;"В случае угрозы жизни людей немедленно организовать их спасение, используя для этого имеющиеся силы и средства";True;False
3802;1541;5;"Прекратить все работы в здании (если это допустимо по технологическому процессу производства), кроме работ, связанных с мероприятиями по ликвидации пожара";True;False
3803;1542;1;"Определение порядка обесточивания электрооборудования в случае пожара и по окончании рабочего дня";True;False
3804;1542;2;"Определение и оборудование места курения";True;False
3805;1542;3;"Установление порядка уборки горючих отходов и пыли, хранения промасленной спецодежды";True;False
3806;1542;4;"Определение места и допустимого количества единовременно находящихся в помещении сырья, полуфабрикатов и готовой продукции";True;False
3807;1543;1;"При нарушениях, которые могли повлечь за собой несчастные случаи";False;False
3808;1543;2;"При нарушении работниками правил и норм производственной санитарии";False;False
3809;1543;3;"При ущербе, нанесенном предприятию из-за несоблюдения работником требований и норм по охране труда";True;False
3810;1544;1;"К административной";False;False
3811;1544;2;"К уголовной";False;False
3812;1544;3;"К дисциплинарной";True;False
3813;1545;1;"Решения вопроса о связи заболевания с профессией при подозрении на профессиональное заболевание, установления диагноза профессионального заболевания";True;False
3814;1545;2;"Сертификации производственных объектов на соответствие требованиям по охране труда";True;False
3815;1545;3;"Уточнения и изменения действующих нормативных актов по охране труда";False;False
3816;1545;4;"Обоснования предоставленных льгот и компенсаций работникам, занятым на тяжелых работах и работах с вредными и опасными условиями труда";True;False
3817;1545;5;"Планирования и проведения мероприятий по охране труда и условиям труда";True;False
3818;1546;1;"Лица, занимающиеся индивидуальной трудовой деятельностью";False;False
3819;1546;2;"Инженерные и педагогические работники профессиональных образовательных учреждений";True;False
3820;1546;3;"Руководители и специалисты предприятий, а также лица, занимающиеся предпринимательской деятельностью, связанные с организацией, руководством и проведением работы непосредственно на рабочих местах и производственных участках с осуществлением надзор";True;False
3821;1547;1;"Представитель профсоюзного органа или иного уполномоченного работниками представительного органа";True;False
3822;1547;2;"Руководитель работника, с которым произошел несчастный случай";False;False
3823;1547;3;"Представители работодателя";True;False
3824;1548;1;"Повышенный уровень шума";False;False
3825;1548;2;"Электроток";True;False
3826;1548;3;"Движущиеся части машин и механизмов";True;False
3827;1548;4;"Запыленность и загазованность воздуха рабочей зоны";False;False
3828;1548;5;"Повышенная температура поверхности оборудования и обрабатываемых материалов";True;False
3829;1549;1;"Должностные лица в пределах их компетенции";True;False
3830;1549;2;"Собственники имущества";True;False
3831;1549;3;"Лица, в установленном порядке назначенные ответственными за обеспечение пожарной безопасности";True;False
3832;1549;4;"Лица, уполномоченные владеть, пользоваться или распоряжаться имуществом, в том числе руководители предприятий";True;False
3833;1550;1;"Обеспечение бесплатного переобучения работника";True;False
3834;1550;2;"Сохранение работнику на период переподготовки среднего заработка";True;False
3835;1550;3;"Выплата работнику компенсации не менее чем десяти минимальных размеров оплаты труда";False;False
3836;1550;4;"Предоставление работнику нового рабочего места";True;False
3837;1551;1;"Профессиональное отравление";False;False
3838;1551;2;"Увечье";False;False
3839;1551;3;"Общее заболевание";False;False
3840;1551;4;"Профессиональное заболевание";True;False
3841;1552;1;"Только грубое нарушение правил и норм по охране труда";False;False
3842;1552;2;"Любое даже незначительное нарушение правил и норм по охране труда";True;False
3843;1552;3;"Отсутствие должного надзора за безопасностью работ";True;False
3844;1553;1;"Гост 12.0.004-90 'ССБТ. Организация обучения по безопасности труда. Общие положения'";True;False
3845;1553;2;"ТК";False;False
3846;1554;1;"Организация обучения, инструктажа, проверки знаний по охране труда работников предприятия";True;False
3847;1554;2;"Разработка, издание инструкций по охране труда, а также приобретение других нормативных актов и литературы в области охраны труда";True;False
3848;1554;3;"Организация проведения работ по обязательной сертификации постоянных рабочих мест на производственных объектах на соответствие требованиям охраны труда по результатам аттестации рабочих мест по условиям труда";True;False
3849;1554;4;"Мероприятия, связанные с обеспечением работников средствами индивидуальной защиты";True;False
3850;1555;1;"Утверждение акта работодателем";True;False
3851;1555;2;"Подпись членов комиссии";True;False
3852;1555;3;"Печать организации";True;False
3853;1555;4;"Подпись пострадавшего или его доверенного лица";False;False
3854;1556;1;"От тяжести трудового процесса";True;False
3855;1556;2;"От содержания вредных веществ в воздухе рабочей зоны";True;False
3856;1556;3;"От наличия и исправности средств индивидуальной защиты";False;False
3857;1556;4;"От показателей микроклимата";True;False
3858;1557;1;"На руководителя предприятия";True;False
3859;1557;2;"На начальника отдела охраны труда на предприятии";False;False
3860;1557;3;"На инспектора Госпожнадзора";False;False
3861;1558;1;"На ремонтных";False;False
3862;1558;2;"На сверхурочных";True;False
3863;1558;3;"На тяжелых";True;False
3864;1558;4;"На ночных";True;False
3865;1558;5;"В выходные дни";True;False
3866;1558;6;"С вредными или опасными условиями труда";True;False
3867;1559;1;"Профсоюзные органы";False;False
3868;1559;2;"Государственные органы и инспекции, специально уполномоченные на осуществление государственного надзора и контроля";True;False
3869;1559;3;"Уполномоченные работниками представительные органы, например, от совета трудового коллектива";False;False
3870;1560;1;"Органами по труду региона";True;False
3871;1560;2;"Органами Госнадзора";False;False
3872;1560;3;"Сторонами, заключившими коллективный договор";True;False
3873;1560;4;"Уполномоченными представителями сторон, заключивших коллективный договор";True;False
3874;1561;1;"Для предотвращения несчастных случаев, гибели или порчи государственного или общественного имущества";True;False
3875;1561;2;"Для предотвращения или ликвидации общественного или стихийного бедствия, производственной аварии, либо немедленного устранения их последствий";True;False
3876;1561;3;"В случае, если продолжительность рабочего времени работников была менее сорока часов в неделю";False;False
3877;1561;4;"Для выполнения неотложных заранее непредвиденных работ, от срочного выполнения которых зависит в дальнейшем нормальная работа предприятий или их отдельных подразделений";True;False
3878;1562;1;"Организациями, по вине которых произошел несчастный случай";False;False
3879;1562;2;"Организациями, работниками которых являются (являлись) пострадавшие";True;False
3880;1563;1;"Вешалки";True;False
3881;1563;2;"Открытые шкафы";True;False
3882;1563;3;"Запираемые (закрытые) шкафы";True;False
3883;1564;1;"Рострудинспекция";True;False
3884;1564;2;"Ростехнадзор";False;False
3885;1564;3;"МЧС";False;False
3886;1565;1;"Решением суда";True;False
3887;1565;2;"Соглашением сторон (работодателя и работника)";True;False
3888;1565;3;"Решением органов госнадзора";False;False
3889;1566;1;"На обеспечение средствами коллективной и индивидуальной защиты, в соответствии с требованиями законодательных и иных нормативных актов об охране труда за счет средств работодателя";True;False
3890;1566;2;"На возмещение вреда, причиненного ему увечьем, профессиональным заболеванием либо иным повреждением здоровья, связанными с исполнением им трудовых обязанностей";True;False
3891;1566;3;"На отказ без каких-либо необоснованных последствий для него от выполнения работ в случае возникновения непосредственной опасности для его жизни и здоровья до устранения этой опасности";True;False
3892;1567;1;"В один год";False;False
3893;1567;2;"В три года";False;False
3894;1567;3;"В пять лет";True;False
3895;1567;4;"В семь лет";False;False
3896;1567;5;"В десять лет";False;False
3897;1568;1;"Для учащихся, студентов, прибывших на производственную практику";True;False
3898;1568;2;"Для всех вновь принятых на работу без исключения";True;False
3899;1568;3;"Для командированных";True;False
3900;1568;4;"Для временных работников";True;False
3901;1569;1;"Руководители подразделений";True;False
3902;1569;2;"Руководители служб главных специалистов (гл. энергетика, гл. механика и т.д.)";True;False
3903;1569;3;"Руководитель службы маркетинга";False;False
3904;1569;4;"Руководитель службы организации труда и заработанной платы";True;False
3905;1570;1;"Недостаточная освещенность рабочих мест";True;False
3906;1570;2;"Электроток";False;False
3907;1570;3;"Движущиеся части машин и механизмов";False;False
3908;1570;4;"Повышенный уровень шума, вибрации";True;False
3909;1570;5;"Повышенный уровень тепловых излучений";True;False
3910;1571;1;"Исправительные работы на срок до одного года";True;False
3911;1571;2;"Лишение свободы на срок до одного года";True;False
3912;1571;3;"Штраф в размере до 500 минимальных размеров оплаты труда";True;False
3913;1571;4;"Увольнение с должности с лишением права занимать определенные должности или заниматься определенной деятельностью на срок до 5 лет, либо без такового";True;False
3914;1572;1;"Профессиональное отравление";True;False
3915;1572;2;"Увечье";False;False
3916;1572;3;"Общее заболевание";False;False
3917;1572;4;"Профессиональное заболевание";False;False
3918;1573;1;"Политические";False;False
3919;1573;2;"Профессиональные";True;False
3920;1573;3;"Трудовые";True;False
3921;1573;4;"Социально-экономические";True;False
3922;1574;1;"Подача организацией заявки на сертификацию";True;False
3923;1574;2;"Принятие решения по заявке, в том числе выбор способа сертификации";True;False
3924;1574;3;"Анализ полученных результатов и принятие решения о выдаче (об отказе в выдаче) сертификата";True;False
3925;1574;4;"Выдача сертификата (предоставление права оформления заявления-декларации)";True;False
3926;1575;1;"Не требуется в любых случаях";False;False
3927;1575;2;"Требуется во всех случаях";True;False
3928;1575;3;"Требуется только на государственных и муниципальных предприятиях";False;False
3929;1575;4;"Достаточно приказа (распоряжения) начальника службы охраны труда предприятия";False;False
3930;1576;1;"По среднему классу и степени вредности";False;False
3931;1576;2;"По наиболее низкому классу и степени вредности";False;False
3932;1576;3;"По наиболее высокому классу и степени вредности";True;False
3933;1577;1;"Санитарно-гигиенические";True;False
3934;1577;2;"Организационно-технические";True;False
3935;1577;3;"Пропагандистские";True;False
3936;1577;4;"Лечебно-профилактические";True;False
3937;1578;1;"По обеспечению безопасных и здоровых условий труда работников";True;False
3938;1578;2;"По обеспечению установленных правил обращения с машинами и механизмами";True;False
3939;1578;3;"По обеспечению соблюдения инструкций по охране труда";True;False
3940;1578;4;"По обеспечению нормирования опасных и вредных производственных факторов";False;False
3941;1579;1;"Заключение госинспектора по охране труда";True;False
3942;1579;2;"Документы и показания свидетелей";True;False
3943;1579;3;"Акт о несчастном случае на производстве";True;False
3944;1579;4;"Приговор, решение суда";True;False
3945;1579;5;"Свидетельство пострадавшего";False;False
3946;1579;6;"Медицинское заключение о профзаболевании";True;False
3947;1579;7;"Постановление прокурора, органа дознания";True;False
3948;1580;1;"Журнал регистрации несчастных случаев на производстве";True;False
3949;1580;2;"Журнал регистрации первичных инструктажей";True;False
3950;1580;3;"Инструкции по охране труда";True;False
3951;1580;4;"Перечень профессий и видов работ, к которым предъявляются повышенные требования по технике безопасности";True;False
3952;1580;5;"Приказы о назначении ответственных лиц по безопасной эксплуатации оборудования, представляющего при эксплуатации повышенную опасность";True;False
3953;1580;6;"Объектовая инструкция по пожарной безопасности";True;False
3954;1581;1;"Со дня начала переговоров";False;False
3955;1581;2;"Со дня получения письменного уведомления одной из сторон о необходимости заключения коллективного договора";False;False
3956;1581;3;"С момента подписания его сторонами, либо со дня в нем установленного";True;False
3957;1582;1;"Порядок рассмотрения трудовых споров";True;False
3958;1582;2;"Вопросы государственного социального страхования";True;False
3959;1582;3;"Порядок регистрации профсоюзов на предприятии";False;False
3960;1582;4;"Применение труда женщин и молодежи";True;False
3961;1583;1;"Предоставлением другого дня отдыха";True;False
3962;1583;2;"Предоставлением других двух выходных дней";False;False
3963;1583;3;"Оплатой в денежной форме по соглашению сторон, но не менее чем в двойном размере";True;False
3964;1583;4;"Оплатой в денежной форме по соглашению сторон, но не менее чем в тройном размере";False;False
3965;1584;1;"Разработка программы и проведение вводного инструктажа по охране труда";True;False
3966;1584;2;"Выявление опасных и вредных производственных факторов на рабочих местах";True;False
3967;1584;3;"Организация обеспечения подразделений предприятия правилами, нормами, плакатами и другими наглядными пособиями по охране труда";True;False
3968;1584;4;"Участие в подготовке документов на выплату возмещения вреда, причиненного здоровью сотрудников в результате несчастного случая на производстве или профессионального заболевания";True;False
3969;1585;1;"Фотографирование места несчастного случая и поврежденных объектов";True;False
3970;1585;2;"Выполнение технических расчетов, испытаний, других экспертных работ";True;False
3971;1585;3;"Выделение денежных средств в размере до 500 минимальных размеров оплаты труда для обеспечения бытовых условий работы комиссии";False;False
3972;1585;4;"Предоставление транспорта, служебного помещения, средств связи, средств индивидуальной защиты, необходимых для проведения расследования";True;False
3973;1586;1;"При нарушении работниками требований безопасности труда, которые могли привести или привели к травме, аварии, взрыву или пожару, отравлению";True;False
3974;1586;2;"При введении в действие новых или переработанных нормативных правовых актов по охране труда";True;False
3975;1586;3;"По требованию органов надзора";True;False
3976;1586;4;"При изменении технологического процесса, замене или модернизации оборудования, материалов";True;False
3977;1586;5;"При перерывах в работе на срок, указанный в ГОСТе";True;False
3978;1587;1;"Химическая";True;False
3979;1587;2;"Термическая";True;False
3980;1587;3;"Психическая";True;False
3981;1587;4;"Поражение электротоком";True;False
3982;1587;5;"Механическая";True;False
3983;1588;1;"Приказ (распоряжение) администрации предприятия";True;False
3984;1588;2;"Согласование с соответствующим выборным профсоюзным органом предприятия";False;False
3985;1588;3;"Выдача выходного пособия";False;False
3986;1589;1;"Вводный";True;False
3987;1589;2;"Обязательный";False;False
3988;1589;3;"Целевой";True;False
3989;1589;4;"Первичный на рабочем месте";True;False
3990;1589;5;"Вторичный на рабочем месте";False;False
3991;1589;6;"Внеплановый";True;False
3992;1589;7;"Повторный";True;False
3993;1590;1;"Да";True;False
3994;1590;2;"Нет";False;False
4000;1592;1;"График проведения работ по аттестации рабочих мест";True;False
4001;1592;2;"Сроки проведения работ";True;False
4002;1592;3;"Перечень мероприятий по улучшению условий труда";False;False
4003;1592;4;"Назначение председателя аттестационной комиссии";True;False
4004;1592;5;"Назначение членов комиссии";True;False
4005;1592;6;"Назначение ответственного за составление, ведение и хранение документации по аттестации рабочих мест";True;False
4006;1593;1;"Представитель соответствующего выборного профсоюзного органа";True;False
4007;1593;2;"Представители службы охраны труда";True;False
4008;1593;3;"Главные специалисты (технолог, энергетик и др.)";True;False
4009;1593;4;"Государственный инспектор по охране труда (по согласованию с ними)";True;False
4010;1593;5;"Представители государственных органов надзора и контроля (по согласованию с ними) при проведении совместной проверки знаний";True;False
4011;1593;6;"Представитель местной администрации";False;False
4012;1594;1;"Осуществляет методическое руководство и контроль за проведением работы по аттестации рабочих мест на всех ее этапах";True;False
4013;1594;2;"Разрабатывает предложения по улучшению и оздоровлению условий труда";True;False
4014;1594;3;"Составляет перечень опасных и вредных факторов производственной среды, показателей тяжести и напряженности трудового процесса, подлежащих оценке на каждом рабочем месте";True;False
4015;1594;4;"Выявляет на основе анализа причин производственного травматизма в организации наиболее травмоопасные участки работы и оборудование";True;False
4016;1595;1;"Периодического инструктажа и проверки знаний работников по вопросам охраны труда";True;False
4017;1595;2;"Обучения и инструктажа по безопасным методам труда работников";True;False
4018;1595;3;"Семинаров, курсов тематических занятий с рабочими, к которым предъявляются требования специальных знаний по технике безопасности и производственной санитарии";True;False
4019;1595;4;"Информационные работы по пропаганде достижений, способствующих улучшению условий труда на предприятии";True;False
4020;1596;1;"Общие требования безопасности";True;False
4021;1596;2;"Раздел, содержащий ссылки на нормативные акты, которые учтены при разработке инструкции";False;False
4022;1596;3;"Требования безопасности перед началом работы";True;False
4023;1596;4;"Требования безопасности во время работы";True;False
4024;1596;5;"Требования безопасности в аварийных ситуациях";True;False
4025;1596;6;"Требования безопасности по окончании работы";True;False
4026;1597;1;"Назначение лиц, ответственных за маркетинг";False;False
4027;1597;2;"Назначение лиц, ответственных за финансовую политику предприятия";False;False
4028;1597;3;"Назначение лиц, ответственных за содержание и безопасную эксплуатацию объектов";True;False
4031;1598;1;"ТК";False;False
4032;1598;2;"Закон РФ 'О коллективных договорах и соглашениях'";True;False
4033;1598;3;"Основы законодательства РФ об охране труда";False;False
4034;1599;1;"10*6-10*7";False;False
4035;1599;2;"10*14-10*15";True;False
4036;1599;3;"10*20-10*21";False;False
4037;1599;4;"10*25-10*26";False;False
4038;1600;1;"10*4";False;False
4039;1600;2;"10*6";False;False
4040;1600;3;"10*8";True;False
4041;1600;4;"10*10";False;False
4042;1600;5;"10*12";False;False
4043;1601;1;"Да";True;False
4044;1601;2;"Нет";False;False
4045;1602;1;"Источник накачки";True;False
4046;1602;2;"Экономайзер";False;False
4047;1602;3;"Рабочее (активное) вечество";True;False
4048;1602;4;"Оптический резонатор";True;False
4049;1602;5;"Стартер";False;False
4050;1603;1;"Различные жидкости (жидкостные лазеры)";True;False
4051;1603;2;"Различные газы или смеси газов (газовые лазеры)";True;False
4052;1603;3;"Различные породы деревьев (древесные лазеры)";False;False
4053;1603;4;"Кристаллы рубина, специальные виды стёкол (твердотельные лазеры)";True;False
4054;1603;5;"Полупроводники (полупроводниковые лазеры)";True;False
4055;1604;1;"Термический.";True;False
4056;1604;2;"Ударный.";True;False
4057;1604;3;"Электрострикционный.";True;False
4058;1604;4;"Механический.";False;False
4059;1605;1;"Одинаковы.";False;False
4060;1605;2;"Неодиаковы.";True;False
4061;1606;1;"Разрушаются в большей степени.";True;False
4062;1606;2;"Разрушаются в меньшей степени.";False;False
4063;1606;3;"Разрушаются также,ка и не содержащие меланин.";False;False
4064;1607;1;"Свободные радикалы.";False;False
4065;1607;2;"Хромосомы.";False;False
4066;1607;3;"Мышечные волокна.";False;False
4067;1607;4;"Жировая ткань.";False;False
4068;1607;5;"Клетки.";True;False
4069;1608;1;"К снижению количества свободных радикалов в тканях организма.";False;False
4070;1608;2;"К образованию свободных радикалов в тканях организма.";True;False
4071;1608;3;"К изменению состава крови.";False;False
4072;1608;4;"К изменению артериального давления.";False;False
4073;1609;1;"К ухудшению состояния здоровья человека.";True;False
4074;1609;2;"К улучшению здоровья человека.";False;False
4075;1609;3;"Накопление радикалов никак не связано с состояниемздоровья человека.";False;False
4076;1610;1;"В мышечной системе.";False;False
4077;1610;2;"В нервной системе.";True;False
4078;1610;3;"В костных органах.";False;False
4079;1610;4;"В пищеварительных органах.";False;False
4080;1610;5;"В сердечно-сосудистой системе.";True;False
4081;1611;1;"Да, возникает";False;False
4082;1611;2;"Возникает только лишь при работе лазера в импульсном режиме";False;False
4083;1611;3;"Нет, не возникает";True;False
4084;1612;1;"Электрострикционный.";False;False
4085;1612;2;"Термический.";True;False
4086;1612;3;"Ударный.";False;False
4087;1613;1;"Электрострикционный";False;False
4088;1613;2;"Термический";True;False
4089;1613;3;"Ударный";False;False
4090;1614;1;"Значительные перепады давления в тканях организма человека и возникающие при этом ударные волны .";True;False
4091;1614;2;"Химические изменения в тканях организма.";False;False
4092;1614;3;"Канцерогенные действия излучения.";False;False
4093;1614;4;"Функциональное нарушение вестибулярной системы.";False;False
4094;1615;1;"Костная ткань.";False;False
4095;1615;2;"Сердце.";False;False
4096;1615;3;"Кожа.";True;False
4097;1615;4;"Печень.";False;False
